,cusip,issueDate,securityType,securityTerm,maturityDate,interestRate,refCpiOnIssueDate,refCpiOnDatedDate,announcementDate,auctionDate,auctionDateYear,datedDate,accruedInterestPer1000,accruedInterestPer100,adjustedAccruedInterestPer1000,adjustedPrice,allocationPercentage,allocationPercentageDecimals,announcedCusip,auctionFormat,averageMedianDiscountRate,averageMedianInvestmentRate,averageMedianPrice,averageMedianDiscountMargin,averageMedianYield,backDated,backDatedDate,bidToCoverRatio,callDate,callable,calledDate,cashManagementBillCMB,closingTimeCompetitive,closingTimeNoncompetitive,competitiveAccepted,competitiveBidDecimals,competitiveTendered,competitiveTendersAccepted,corpusCusip,cpiBaseReferencePeriod,currentlyOutstanding,directBidderAccepted,directBidderTendered,estimatedAmountOfPubliclyHeldMaturingSecuritiesByType,fimaIncluded,fimaNoncompetitiveAccepted,fimaNoncompetitiveTendered,firstInterestPeriod,firstInterestPaymentDate,floatingRate,frnIndexDeterminationDate,frnIndexDeterminationRate,highDiscountRate,highInvestmentRate,highPrice,highDiscountMargin,highYield,indexRatioOnIssueDate,indirectBidderAccepted,indirectBidderTendered,interestPaymentFrequency,lowDiscountRate,lowInvestmentRate,lowPrice,lowDiscountMargin,lowYield,maturingDate,maximumCompetitiveAward,maximumNoncompetitiveAward,maximumSingleBid,minimumBidAmount,minimumStripAmount,minimumToIssue,multiplesToBid,multiplesToIssue,nlpExclusionAmount,nlpReportingThreshold,noncompetitiveAccepted,noncompetitiveTendersAccepted,offeringAmount,originalCusip,originalDatedDate,originalIssueDate,originalSecurityTerm,pdfFilenameAnnouncement,pdfFilenameCompetitiveResults,pdfFilenameNoncompetitiveResults,pdfFilenameSpecialAnnouncement,pricePer100,primaryDealerAccepted,primaryDealerTendered,reopening,securityTermDayMonth,securityTermWeekYear,series,somaAccepted,somaHoldings,somaIncluded,somaTendered,spread,standardInterestPaymentPer1000,strippable,term,tiinConversionFactorPer1000,tips,totalAccepted,totalTendered,treasuryRetailAccepted,treasuryRetailTendersAccepted,type,unadjustedAccruedInterestPer1000,unadjustedPrice,updatedTimestamp,xmlFilenameAnnouncement,xmlFilenameCompetitiveResults,xmlFilenameSpecialAnnouncement,tintCusip1,tintCusip2,tintCusip1DueDate,tintCusip2DueDate
20,912797UK1,2026-09-03T00:00:00,Bill,6-Week,2026-10-15T00:00:00,,,,2026-08-27T00:00:00,2026-09-01,2026,,,,,,52.35,2,,Single-Price,3.700000,,,,,,,2.85,,,,No,11:30 AM,11:00 AM,81777051000,3,238916146000,Yes,,,175764000000.000000,2800000000,10000000000,307429000000,Yes,1900000000,1900000000,,,No,,,3.735000,3.803000,99.56425,,,,55362701000,64731146000,None,3.400000,,,,,2026-09-03T00:00:00,29750000000,10000000,29750000000,100,,100,100,100,57900000000,29750000000,1322949000,Yes,85000000000,,,2026-04-16T00:00:00,26-Week,A_20260827_4.pdf,R_20260901_1.pdf,NCR_20260901_1.pdf,,99.56425,23614350000,164185000000,Yes,42-Day,6-Week,,5124268500,18568000000,No,5124268500,,,,6-Week,,No,90124268500,247263363500,775862700,Yes,Bill,,,2026-09-01T11:33:19,A_20260827_4.xml,R_20260901_1.xml,,,,,
21,912797WA1,2026-09-03T00:00:00,Bill,52-Week,2027-09-02T00:00:00,,,,2026-08-27T00:00:00,2026-09-01,2026,,,,,,34.18,2,,Single-Price,3.965000,,,,,,,3.61,,,,No,11:30 AM,11:00 AM,50543831500,3,186275413000,Yes,,,,1674688000,7100000000,307429000000,Yes,101700000,101700000,,,No,,,3.980000,4.161000,95.975778,,,,38032248500,76468413000,None,3.700000,,,,,2026-09-03T00:00:00,18200000000,10000000,18200000000,100,,100,100,100,0,18200000000,1354666900,Yes,52000000000,,,,52-Week,A_20260827_1.pdf,R_20260901_2.pdf,NCR_20260901_2.pdf,,95.975778,10836895000,102707000000,No,364-Day,52-Week,,3134846500,18568000000,No,3134846500,,,,52-Week,,No,55135044900,190866626400,545360100,Yes,Bill,,,2026-09-01T11:33:20,A_20260827_1.xml,R_20260901_2.xml,,,,,
22,912797VA2,2026-09-03T00:00:00,Bill,13-Week,2026-12-03T00:00:00,,,,2026-08-27T00:00:00,2026-08-31,2026,,,,,,66.77,2,,Single-Price,3.740000,,,,,,,2.77,,,,No,11:30 AM,11:00 AM,89426898300,3,252032659400,Yes,,,81875000000.000000,6716692500,14175000000,307429000000,Yes,900000000,900000000,,,No,,,3.770000,3.859000,99.047028,,,,46488335800,64635659400,None,3.650000,,,,,2026-09-03T00:00:00,32200000000,10000000,32200000000,100,,100,100,100,27000000000,32200000000,1673822500,Yes,92000000000,,,2026-06-04T00:00:00,26-Week,A_20260827_2.pdf,R_20260831_1.pdf,NCR_20260831_1.pdf,,99.047028,36221870000,173222000000,Yes,91-Day,13-Week,,5546267100,18568000000,No,5546267100,,,,13-Week,,No,97546987900,260152749000,936165700,Yes,Bill,,,2026-08-31T11:33:37,A_20260827_2.xml,R_20260831_1.xml,,,,,
23,912797WD5,2026-09-03T00:00:00,Bill,26-Week,2027-03-04T00:00:00,,,,2026-08-27T00:00:00,2026-08-31,2026,,,,,,49.27,2,,Single-Price,3.840000,,,,,,,2.63,,,,No,11:30 AM,11:00 AM,77136887000,3,206212625000,Yes,,,,7160000000,13210000000,307429000000,Yes,200000000,200000000,,,No,,,3.885000,4.018000,98.035917,,,,36481685000,45463625000,None,3.760000,,,,,2026-09-03T00:00:00,27650000000,10000000,27650000000,100,,100,100,100,0,27650000000,1663465000,Yes,79000000000,,,,26-Week,A_20260827_3.pdf,R_20260831_2.pdf,NCR_20260831_2.pdf,,98.035917,33495202000,147539000000,No,182-Day,26-Week,,4762555400,18568000000,No,4762555400,,,,26-Week,,No,83762907400,212838645400,781016900,Yes,Bill,,,2026-08-31T11:33:38,A_20260827_3.xml,R_20260831_2.xml,,,,,
24,912797VE4,2026-09-01T00:00:00,Bill,4-Week,2026-09-29T00:00:00,,,,2026-08-25T00:00:00,2026-08-27,2026,,,,,,93.57,2,,Single-Price,3.615000,,,,,,,2.73,,,,No,11:30 AM,11:00 AM,92339706900,3,265200980000,Yes,,,177169000000.000000,2350000000,9800000000,252848000000,Yes,2000000000,2000000000,,,No,,,3.650000,3.711000,99.716111,,,,60912261900,67425980000,None,3.540000,,,,,2026-09-01T00:00:00,35000000000,10000000,35000000000,100,,100,100,100,57900000000,35000000000,5660893800,Yes,100000000000,,,2026-06-02T00:00:00,17-Week,A_20260825_2.pdf,R_20260827_1.pdf,NCR_20260827_2.pdf,,99.716111,29077445000,187975000000,Yes,28-Day,4-Week,,8521960400,22328000000,No,8521960400,,,,4-Week,,No,108522561100,281383834200,4592293900,Yes,Bill,,,2026-08-27T11:33:29,A_20260825_2.xml,R_20260827_1.xml,,,,,
25,912797VN4,2026-09-01T00:00:00,Bill,8-Week,2026-10-27T00:00:00,,,,2026-08-25T00:00:00,2026-08-27,2026,,,,,,80.38,2,,Single-Price,3.645000,,,,,,,2.77,,,,No,11:30 AM,11:00 AM,87734203000,3,247058041000,Yes,,,74410000000.000000,2956330000,10125000000,252848000000,Yes,1100000000,1100000000,,,No,,,3.670000,3.742000,99.429111,,,,50297233000,63052041000,None,3.500000,,,,,2026-09-01T00:00:00,31500000000,10000000,31500000000,100,,100,100,100,24100000000,31500000000,1167087100,Yes,90000000000,,,2026-06-30T00:00:00,17-Week,A_20260825_3.pdf,R_20260827_2.pdf,NCR_20260827_1.pdf,,99.429111,34480640000,173881000000,Yes,56-Day,8-Week,,7669764200,22328000000,No,7669764200,,,,8-Week,,No,97671054300,256994892300,768675100,Yes,Bill,,,2026-08-27T11:33:30,A_20260825_3.xml,R_20260827_2.xml,,,,,
26,91282CRJ2,2026-08-31T00:00:00,Note,7-Year,2033-08-31T00:00:00,4.500000,,,2026-08-20T00:00:00,2026-08-27,2026,2026-08-31T00:00:00,,,,,97.63,2,,Single-Price,,,,,4.460000,No,,2.5,,No,,No,01:00 PM,12:00 PM,43893808500,3,110113656000,Yes,912821VC6,,,11833130000,18576500000,132370000000,Yes,0,0,Normal,2027-02-28T00:00:00,No,,,,,99.928654,,4.5120,,26677491000,32034156000,Semi-Annual,,,,,4.350000,2026-08-31T00:00:00,15400000000,10000000,15400000000,100,100,100,100,100,0,15400000000,106307200,Yes,44000000000,,,,7-Year,A_20260820_6.pdf,R_20260827_3.pdf,NCR_20260827_3.pdf,,99.928654,5383187500,59503000000,No,0-Month,7-Year,P-2033,5656451900,26611000000,No,5656451900,,22.5000,Yes,7-Year,,No,49656567600,115876415100,20790200,Yes,Note,,,2026-08-27T13:03:39,A_20260820_6.xml,R_20260827_3.xml,,912834L55,,,
27,912797WH6,2026-09-01T00:00:00,Bill,17-Week,2026-12-29T00:00:00,,,,2026-08-25T00:00:00,2026-08-26,2026,,,,,,34.83,2,,Single-Price,3.730000,,,,,,,3.09,,,,No,11:30 AM,11:00 AM,71431807000,3,221970520000,Yes,,,,5104490000,10550000000,252848000000,Yes,0,0,,,No,,,3.750000,3.850000,98.760417,,,,43062187000,65738520000,None,3.400000,,,,,2026-09-01T00:00:00,25200000000,10000000,25200000000,100,,100,100,100,0,25200000000,568835800,Yes,72000000000,,,,17-Week,A_20260825_1.pdf,R_20260826_1.pdf,NCR_20260826_2.pdf,,98.760417,23265130000,145682000000,No,119-Day,17-Week,,6135811400,22328000000,No,6135811400,,,,17-Week,,No,78136454200,228675167200,388921800,Yes,Bill,,,2026-08-26T11:33:35,A_20260825_1.xml,R_20260826_1.xml,,,,,
28,91282CRK9,2026-08-31T00:00:00,Note,5-Year,2031-08-31T00:00:00,4.375000,,,2026-08-20T00:00:00,2026-08-26,2026,2026-08-31T00:00:00,,,,,19.22,2,,Single-Price,,,,,4.340000,No,,2.37,,No,,No,01:00 PM,12:00 PM,69797539000,3,165795079000,Yes,912821VB8,,,19848750000,25616000000,132370000000,Yes,0,0,Normal,2027-02-28T00:00:00,No,,,,,99.919982,,4.3930,,42935179000,50722079000,Semi-Annual,,,,,4.280000,2026-08-31T00:00:00,24500000000,10000000,24500000000,100,100,100,100,100,0,24500000000,202507900,Yes,70000000000,,,,5-Year,A_20260820_7.pdf,R_20260826_3.pdf,NCR_20260826_3.pdf,,99.919982,7013610000,89457000000,No,0-Month,5-Year,AC-2031,8998900900,26611000000,No,8998900900,,21.8750,Yes,5-Year,,No,78998947800,174996487800,65221900,Yes,Note,,,2026-08-26T13:03:23,A_20260820_7.xml,R_20260826_3.xml,,,,,
29,91282CRD5,2026-08-28T00:00:00,Note,1-Year 11-Month,2028-07-31T00:00:00,,,,2026-08-20T00:00:00,2026-08-26,2026,2026-07-31T00:00:00,,0.2977981640,,,79.14,2,,Single-Price,,,,0.045000,,Yes,2026-07-31T00:00:00,3.14,,No,,No,11:30 AM,11:00 AM,27986314200,3,87907000000,Yes,,,33317000000.000000,100000000,1200000000,0,Yes,0,0,Normal,2026-10-31T00:00:00,Yes,2026-08-24T00:00:00,3.715000,,,99.988631,0.055000,,,18627453000,23094000000,Quarterly,,,,0.010000,,2026-08-28T00:00:00,9800000000,10000000,9800000000,100,,100,100,100,10500000000,9800000000,13696500,Yes,28000000000,,2026-07-31T00:00:00,2026-07-31T00:00:00,2-Year,A_20260820_1.pdf,R_20260826_2.pdf,NCR_20260826_1.pdf,,99.988631,9258861200,63613000000,Yes,11-Month,1-Year,BF-2028,0,0,No,0,0.0500,,No,2-Year,,No,28000010700,87920696500,3150500,Yes,FRN,,,2026-08-26T11:33:36,A_20260820_1.xml,R_20260826_2.xml,,,,,
30,91282CRH6,2026-08-31T00:00:00,Note,2-Year,2028-08-31T00:00:00,4.125000,,,2026-08-20T00:00:00,2026-08-25,2026,2026-08-31T00:00:00,,,,,85.68,2,,Single-Price,,,,,4.157000,No,,2.6,,No,,No,01:00 PM,12:00 PM,68107241800,3,178430485000,Yes,912821VA0,,,15727302400,22980900000,132370000000,Yes,155000000,155000000,Normal,2027-02-28T00:00:00,No,,,,,99.849966,,4.2040,,44958379400,59586085000,Semi-Annual,,,,,4.100000,2026-08-31T00:00:00,24150000000,10000000,24150000000,100,100,100,100,100,0,24150000000,737951900,Yes,69000000000,,,,2-Year,A_20260820_5.pdf,R_20260825_2.pdf,NCR_20260825_2.pdf,SPL_20260820_1.pdf,99.849966,7421560000,95863500000,No,0-Month,2-Year,BG-2028,8870345200,26611000000,No,8870345200,,20.6250,Yes,2-Year,,No,77870538900,188193782100,339406300,Yes,Note,,,2026-08-25T13:03:28,A_20260820_5.xml,R_20260825_2.xml,,,,,
31,912797UJ4,2026-08-27T00:00:00,Bill,6-Week,2026-10-08T00:00:00,,,,2026-08-20T00:00:00,2026-08-25,2026,,,,,,27.88,2,,Single-Price,3.625000,,,,,,,2.71,,,,No,11:30 AM,11:00 AM,91628591600,3,254508932000,Yes,,,179500000000.000000,1584860000,10170000000,259182000000,Yes,2000000000,2000000000,,,No,,,3.650000,3.717000,99.574167,,,,59741291600,70185932000,None,3.540000,,,,,2026-08-27T00:00:00,33250000000,10000000,33250000000,100,,100,100,100,57200000000,33250000000,1371814800,Yes,95000000000,,,2026-04-09T00:00:00,26-Week,A_20260820_2.pdf,R_20260825_1.pdf,NCR_20260825_1.pdf,,99.574167,30302440000,174153000000,Yes,42-Day,6-Week,,4278865800,11981000000,No,4278865800,,,,6-Week,,No,99279272200,262159612600,812502800,Yes,Bill,,,2026-08-25T11:56:51,A_20260820_2.xml,R_20260825_1.xml,,,,,
32,912797SU2,2026-08-27T00:00:00,Bill,13-Week,2026-11-27T00:00:00,,,,2026-08-20T00:00:00,2026-08-24,2026,,,,,,97.66,2,,Single-Price,3.700000,,,,,,,3.08,,,,No,11:30 AM,11:00 AM,89860422900,3,280916600500,Yes,,,132258000000.000000,7148245000,15175000000,259182000000,Yes,500000000,500000000,,,No,,,3.715000,3.803000,99.050611,,,,53173137900,85014600500,None,3.625000,,,,,2026-08-27T00:00:00,32200000000,10000000,32200000000,100,,100,100,100,41100000000,32200000000,1640382900,Yes,92000000000,,,2025-11-28T00:00:00,52-Week,A_20260820_4.pdf,R_20260824_1.pdf,NCR_20260824_1.pdf,,99.050611,29539040000,180727000000,Yes,92-Day,13-Week,,4143743700,11981000000,No,4143743700,,,,13-Week,,No,96144549500,287200727100,837723600,Yes,Bill,,,2026-08-24T11:33:39,A_20260820_4.xml,R_20260824_1.xml,,,,,
33,912797WC7,2026-08-27T00:00:00,Bill,26-Week,2027-02-25T00:00:00,,,,2026-08-20T00:00:00,2026-08-24,2026,,,,,,59.64,2,,Single-Price,3.770000,,,,,,,3.05,,,,No,11:30 AM,11:00 AM,76888419100,3,238680344000,Yes,,,,8613640000,14979000000,259182000000,Yes,267000000,267000000,,,No,,,3.790000,3.918000,98.083944,,,,46257799100,65797344000,None,3.500000,,,,,2026-08-27T00:00:00,27650000000,10000000,27650000000,100,,100,100,100,0,27650000000,1845020700,Yes,79000000000,,,,26-Week,A_20260820_3.pdf,R_20260824_2.pdf,NCR_20260824_2.pdf,,98.083944,22016980000,157904000000,No,182-Day,26-Week,,3558214700,11981000000,No,3558214700,,,,26-Week,,No,82558654500,244350579400,886766200,Yes,Bill,,,2026-08-24T11:33:40,A_20260820_3.xml,R_20260824_2.xml,,,,,
34,912810US5,2026-08-31T00:00:00,Bond,29-Year 6-Month,2056-02-15T00:00:00,2.375000,333.989770,324.088000,2026-08-13T00:00:00,2026-08-20,2026,2026-08-15T00:00:00,,,1.0641600000,91.0151360000,67.82,2,,Single-Price,,,,,2.925000,Yes,2026-08-15T00:00:00,2.82,,No,,No,01:00 PM,12:00 PM,7942741400,3,22503240000,Yes,912803HU0,1982-1984=100,9000000000.000000,1068130000,2319130000,132370000000,Yes,0,0,Normal,2027-02-15T00:00:00,No,,,,,91.015136,,2.9730,1.030550,6707611400,8268110000,Semi-Annual,,,,,2.880000,2026-08-31T00:00:00,2800000000,10000000,2800000000,100,100,100,100,100,3200000000,2800000000,57266200,Yes,8000000000,,2026-02-15T00:00:00,2026-02-27T00:00:00,30-Year,A_20260813_2.pdf,R_20260820_3.pdf,NCR_20260820_3.pdf,,91.015136,167000000,11916000000,Yes,6-Month,29-Year,TIPS of February 2056,1028445800,26611000000,No,1028445800,,,Yes,30-Year,3.6641282610,Yes,9028453400,23588952000,9749200,Yes,TIPS,1.032610,88.317050,2026-08-20T13:03:23,A_20260813_2.xml,R_20260820_3.xml,,,,,
35,912797VD6,2026-08-25T00:00:00,Bill,4-Week,2026-09-22T00:00:00,,,,2026-08-18T00:00:00,2026-08-20,2026,,,,,,14.61,2,,Single-Price,3.610000,,,,,,,2.84,,,,No,11:30 AM,11:00 AM,102516336000,3,304819421000,Yes,,,177686000000.000000,3344965000,12325000000,249368000000,Yes,1900000000,1900000000,,,No,,,3.640000,3.701000,99.716889,,,,67110826000,87078421000,None,3.500000,,,,,2026-08-25T00:00:00,38500000000,10000000,38500000000,100,,100,100,100,57400000000,38500000000,5584172000,Yes,110000000000,,,2026-05-26T00:00:00,17-Week,A_20260818_3.pdf,R_20260820_2.pdf,NCR_20260820_2.pdf,,99.716889,32060545000,205416000000,Yes,28-Day,4-Week,,7025477900,18011000000,No,7025477900,,,,4-Week,,No,117025985900,319329070900,4501068500,Yes,Bill,,,2026-08-20T11:33:17,A_20260818_3.xml,R_20260820_2.xml,,,,,
36,912797VM6,2026-08-25T00:00:00,Bill,8-Week,2026-10-20T00:00:00,,,,2026-08-18T00:00:00,2026-08-20,2026,,,,,,46.16,2,,Single-Price,3.640000,,,,,,,3.06,,,,No,11:30 AM,11:00 AM,96879681000,3,302519281000,Yes,,,73272000000.000000,2610000000,11160000000,249368000000,Yes,1900000000,1900000000,,,No,,,3.655000,3.727000,99.431444,,,,64572081000,99623281000,None,3.540000,,,,,2026-08-25T00:00:00,35000000000,10000000,35000000000,100,,100,100,100,23800000000,35000000000,1220959500,Yes,100000000000,,,2026-06-23T00:00:00,17-Week,A_20260818_1.pdf,R_20260820_1.pdf,NCR_20260820_1.pdf,,99.431444,29697600000,191736000000,Yes,56-Day,8-Week,,6386798100,18011000000,No,6386798100,,,,8-Week,,No,106387438600,312027038600,816765500,Yes,Bill,,,2026-08-20T11:33:16,A_20260818_1.xml,R_20260820_1.xml,,,,,
37,912810UX4,2026-08-31T00:00:00,Bond,20-Year,2046-08-15T00:00:00,5.125000,,,2026-08-13T00:00:00,2026-08-19,2026,2026-08-15T00:00:00,2.2282600000,,,,65.58,2,,Single-Price,,,,,5.147000,Yes,2026-08-15T00:00:00,2.53,,No,,No,01:00 PM,12:00 PM,15809192000,3,40228372000,Yes,912803HY2,,,3886857900,5982000000,132370000000,Yes,0,0,Normal,2027-02-15T00:00:00,No,,,,,99.021288,,5.2040,,9947939100,12478372000,Semi-Annual,,,,,3.880000,2026-08-31T00:00:00,5600000000,10000000,5600000000,100,100,100,100,100,0,5600000000,190844500,Yes,16000000000,,,,20-Year,A_20260813_3.pdf,R_20260819_2.pdf,NCR_20260819_2.pdf,,99.021288,1974395000,21768000000,No,0-Month,20-Year,Bonds of August 2046,2056891600,26611000000,No,2056891600,,25.6250,Yes,20-Year,,No,18056928100,42476108100,60773500,Yes,Bond,,,2026-08-19T13:03:18,A_20260813_3.xml,R_20260819_2.xml,,,,,
38,912797WG8,2026-08-25T00:00:00,Bill,17-Week,2026-12-22T00:00:00,,,,2026-08-18T00:00:00,2026-08-19,2026,,,,,,25.88,2,,Single-Price,3.730000,,,,,,,3.35,,,,No,11:30 AM,11:00 AM,71122721400,3,239988167000,Yes,,,,4496357000,10336367000,249368000000,Yes,300000000,300000000,,,No,,,3.750000,3.850000,98.760417,,,,43232664400,83469800000,None,3.400000,,,,,2026-08-25T00:00:00,25200000000,10000000,25200000000,100,,100,100,100,0,25200000000,578493600,Yes,72000000000,,,,17-Week,A_20260818_2.pdf,R_20260819_1.pdf,NCR_20260819_1.pdf,,98.760417,23393700000,146182000000,No,119-Day,17-Week,,4598494600,18011000000,No,4598494600,,,,17-Week,,No,76599709600,245465155200,400818600,Yes,Bill,,,2026-08-19T11:33:20,A_20260818_2.xml,R_20260819_1.xml,,,,,
39,912797SA6,2026-08-20T00:00:00,Bill,6-Week,2026-10-01T00:00:00,,,,2026-08-13T00:00:00,2026-08-18,2026,,,,,,37.04,2,,Single-Price,3.625000,,,,,,,2.97,,,,No,11:30 AM,11:00 AM,91880758400,3,279298900000,Yes,,,232189000000.000000,4343520000,12625000000,250214000000,Yes,1900000000,1900000000,,,No,,,3.645000,3.711000,99.57475,,,,60207838400,87093900000,None,3.540000,,,,,2026-08-20T00:00:00,33250000000,10000000,33250000000,100,,100,100,100,73200000000,33250000000,1219271900,Yes,95000000000,,,2025-10-02T00:00:00,52-Week,A_20260813_5.pdf,R_20260818_1.pdf,NCR_20260818_1.pdf,,99.57475,27329400000,179580000000,Yes,42-Day,6-Week,,6944512000,19445000000,No,6944512000,,,,6-Week,,No,101944542300,289362683900,713758900,Yes,Bill,,,2026-08-18T11:33:21,A_20260813_5.xml,R_20260818_1.xml,,,,,
40,912797UZ8,2026-08-20T00:00:00,Bill,13-Week,2026-11-19T00:00:00,,,,2026-08-13T00:00:00,2026-08-17,2026,,,,,,44.68,2,,Single-Price,3.690000,,,,,,,2.86,,,,No,11:30 AM,11:00 AM,89426768100,3,260252861100,Yes,,,81643000000.000000,6074000000,14174000000,250214000000,Yes,800000000,800000000,,,No,,,3.715000,3.802000,99.060931,,,,48135888100,67286861100,None,3.550000,,,,,2026-08-20T00:00:00,32200000000,10000000,32200000000,100,,100,100,100,26600000000,32200000000,1773884200,Yes,92000000000,,,2026-05-21T00:00:00,26-Week,A_20260813_4.pdf,R_20260817_1.pdf,NCR_20260817_1.pdf,,99.060931,35216880000,178792000000,Yes,91-Day,13-Week,,6725211600,19445000000,No,6725211600,,,,13-Week,,No,98725863900,269551956900,920012900,Yes,Bill,,,2026-08-17T11:33:22,A_20260813_4.xml,R_20260817_1.xml,,,,,
41,912797TV9,2026-08-20T00:00:00,Bill,26-Week,2027-02-18T00:00:00,,,,2026-08-13T00:00:00,2026-08-17,2026,,,,,,18.55,2,,Single-Price,3.760000,,,,,,,2.97,,,,No,11:30 AM,11:00 AM,76981389000,3,232755552000,Yes,,,52280000000.000000,8072387500,14775000000,250214000000,Yes,100000000,100000000,,,No,,,3.780000,3.907000,98.089,,,,49934964000,69526552000,None,3.685000,,,,,2026-08-20T00:00:00,27650000000,10000000,27650000000,100,,100,100,100,15400000000,27650000000,1919073400,Yes,79000000000,,,2026-02-19T00:00:00,52-Week,A_20260813_1.pdf,R_20260817_2.pdf,NCR_20260817_2.pdf,,98.089,18974037500,148454000000,Yes,182-Day,26-Week,,5774909900,19445000000,No,5774909900,,,,26-Week,,No,84775372300,240549535300,931395100,Yes,Bill,,,2026-08-17T11:33:23,A_20260813_1.xml,R_20260817_2.xml,,,,,
42,912797VL8,2026-08-18T00:00:00,Bill,8-Week,2026-10-13T00:00:00,,,,2026-08-11T00:00:00,2026-08-13,2026,,,,,,36.84,2,,Single-Price,3.635000,,,,,,,2.85,,,,No,11:30 AM,11:00 AM,97688245000,3,282304065000,Yes,,,73615000000.000000,5911840000,14025000000,244638000000,Yes,1000000000,1000000000,,,No,,,3.665000,3.737000,99.429889,,,,55201845000,77228065000,None,3.560000,,,,,2026-08-18T00:00:00,35000000000,10000000,35000000000,100,,100,100,100,22300000000,35000000000,1311859600,Yes,100000000000,,,2026-06-16T00:00:00,17-Week,A_20260811_1.pdf,R_20260813_1.pdf,NCR_20260813_2.pdf,,99.429889,36574560000,191051000000,Yes,56-Day,8-Week,,7429221900,20950000000,No,7429221900,,,,8-Week,,No,107429326500,292045146500,838164600,Yes,Bill,,,2026-08-13T11:33:13,A_20260811_1.xml,R_20260813_1.xml,,,,,
43,912810UW6,2026-08-17T00:00:00,Bond,30-Year,2056-08-15T00:00:00,5.125000,,,2026-08-05T00:00:00,2026-08-13,2026,2026-08-15T00:00:00,0.2785300000,,,,12.1,2,,Single-Price,,,,,5.150000,Yes,2026-08-15T00:00:00,2.39,,No,,No,01:00 PM,12:00 PM,24904608000,3,59705603000,Yes,912803HX4,,,5390150000,8462400000,96267000000,Yes,0,0,Normal,2027-02-15T00:00:00,No,,,,,98.627017,,5.2160,,16647723000,19301203000,Semi-Annual,,,,,4.880000,2026-08-15T00:00:00,8750000000,10000000,8750000000,100,100,100,100,100,0,8750000000,95407300,Yes,25000000000,,,,30-Year,A_20260805_2.pdf,R_20260813_3.pdf,NCR_20260813_3.pdf,,98.627017,2866735000,31942000000,No,0-Month,30-Year,Bonds of August 2056,6323518500,31618000000,No,6323518500,,25.6250,Yes,30-Year,,No,31323533800,66124528800,24727300,Yes,Bond,,,2026-08-13T13:03:22,A_20260805_2.xml,R_20260813_3.xml,,912834L48,,,
44,912797WF0,2026-08-18T00:00:00,Bill,17-Week,2026-12-15T00:00:00,,,,2026-08-11T00:00:00,2026-08-12,2026,,,,,,9.14,2,,Single-Price,3.740000,,,,,,,3.16,,,,No,11:30 AM,11:00 AM,71392040000,3,227254945000,Yes,,,,4727420000,12000000000,244638000000,Yes,100000000,100000000,,,No,,,3.755000,3.855000,98.758764,,,,44454255000,69372945000,None,3.680000,,,,,2026-08-18T00:00:00,25200000000,10000000,25200000000,100,,100,100,100,0,25200000000,509286400,Yes,72000000000,,,,17-Week,A_20260811_3.pdf,R_20260812_1.pdf,NCR_20260812_1.pdf,,98.758764,22210365000,145882000000,No,119-Day,17-Week,,5349039700,20950000000,No,5349039700,,,,17-Week,,No,77350366100,233213271100,344917400,Yes,Bill,,,2026-08-12T11:33:21,A_20260811_3.xml,R_20260812_1.xml,,,,,
45,91282CRF0,2026-08-17T00:00:00,Note,10-Year,2036-08-15T00:00:00,4.625000,,,2026-08-05T00:00:00,2026-08-12,2026,2026-08-15T00:00:00,0.2513600000,,,,65.27,2,,Single-Price,,,,,4.630000,Yes,2026-08-15T00:00:00,2.53,,No,,No,01:00 PM,12:00 PM,41821613600,3,106155266000,Yes,912821UZ6,,,6135867600,10697600000,96267000000,Yes,0,0,Normal,2027-02-15T00:00:00,No,,,,,99.540696,,4.6830,,32087936000,37281666000,Semi-Annual,,,,,4.570000,2026-08-15T00:00:00,14700000000,10000000,14700000000,100,100,100,100,100,0,14700000000,178432300,Yes,42000000000,,,,10-Year,A_20260805_1.pdf,R_20260812_2.pdf,NCR_20260812_2.pdf,,99.540696,3597810000,58176000000,No,0-Month,10-Year,E-2036,10623511200,31618000000,No,10623511200,,23.1250,Yes,10-Year,,No,52623557100,116957209500,57449200,Yes,Note,,,2026-08-12T13:03:16,A_20260805_1.xml,R_20260812_2.xml,,,,,
46,91282CRG8,2026-08-17T00:00:00,Note,3-Year,2029-08-15T00:00:00,4.250000,,,2026-08-05T00:00:00,2026-08-11,2026,2026-08-15T00:00:00,0.2309800000,,,,18.31,2,,Single-Price,,,,,4.243000,Yes,2026-08-15T00:00:00,2.71,,No,,No,01:00 PM,12:00 PM,57400241500,3,156700220000,Yes,912821UY9,,,13788100000,22506600000,96267000000,Yes,250000000,250000000,Normal,2027-02-15T00:00:00,No,,,,,99.885444,,4.2910,,36872620000,47829620000,Semi-Annual,,,,,3.880000,2026-08-15T00:00:00,20300000000,10000000,20300000000,100,100,100,100,100,0,20300000000,349775600,Yes,58000000000,,,,3-Year,A_20260805_3.pdf,R_20260811_2.pdf,NCR_20260811_2.pdf,,99.885444,6739521500,86364000000,No,0-Month,3-Year,AR-2029,14670563200,31618000000,No,14670563200,,21.2500,Yes,3-Year,,No,72670580300,171970558800,114383400,Yes,Note,,,2026-08-11T13:03:20,A_20260805_3.xml,R_20260811_2.xml,,,,,
